API,KG_category,Subject,Object,URL
BioThings SEMMEDDB API,biolink:manifestation_of,biolink:Disease,biolink:PathologicalProcess,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:coexists_with,biolink:Disease,biolink:DiseaseOrPhenotypicFeature,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:coexists_with,biolink:Disease,biolink:PhysiologicalProcess,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:occurs_in,biolink:Disease,biolink:Cohort,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:coexists_with,biolink:Disease,biolink:BiologicalEntity,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:coexists_with,biolink:Disease,biolink:MolecularActivity,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:produces,biolink:Disease,biolink:Protein,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:diagnoses,biolink:PhenotypicFeature,biolink:Disease,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:coexists_with,biolink:PhenotypicFeature,biolink:DiseaseOrPhenotypicFeature,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:occurs_in,biolink:PhenotypicFeature,biolink:Cohort,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:manifestation_of,biolink:PhenotypicFeature,biolink:PhysiologicalProcess,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:coexists_with,biolink:PhenotypicFeature,biolink:PathologicalProcess,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:manifestation_of,biolink:PhenotypicFeature,biolink:PathologicalProcess,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:coexists_with,biolink:PhenotypicFeature,biolink:Phenomenon,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:disrupts,biolink:Gene,biolink:PhenotypicFeature,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:disrupts,biolink:Gene,biolink:MolecularActivity,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:produces,biolink:Gene,biolink:Polypeptide,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:derives_from,biolink:Gene,biolink:Polypeptide,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:close_match,biolink:Gene,biolink:Polypeptide,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:produces,biolink:Gene,biolink:AnatomicalEntity,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:disrupts,biolink:Gene,biolink:Cell,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:disrupts,biolink:Gene,biolink:CellularComponent,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:affects,biolink:Gene,biolink:NucleicAcidEntity,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:diagnoses,biolink:Procedure,biolink:PhenotypicFeature,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:located_in,biolink:Procedure,biolink:GrossAnatomicalStructure,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:has_input,biolink:Procedure,biolink:Device,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:precedes,biolink:Procedure,biolink:Procedure,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:close_match,biolink:Procedure,biolink:Procedure,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:has_input,biolink:Procedure,biolink:Procedure,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:located_in,biolink:Procedure,biolink:AnatomicalEntity,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:located_in,biolink:Polypeptide,biolink:AnatomicalEntity,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:coexists_with,biolink:Polypeptide,biolink:Polypeptide,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:close_match,biolink:Polypeptide,biolink:Polypeptide,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:produces,biolink:Polypeptide,biolink:Gene,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:close_match,biolink:Polypeptide,biolink:Gene,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:disrupts,biolink:Polypeptide,biolink:PathologicalProcess,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:affects,biolink:Polypeptide,biolink:Phenomenon,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:causes,biolink:Polypeptide,biolink:PhenotypicFeature,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:coexists_with,biolink:Polypeptide,biolink:NucleicAcidEntity,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:affects,biolink:Polypeptide,biolink:NucleicAcidEntity,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:coexists_with,biolink:Polypeptide,biolink:Protein,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:located_in,biolink:PathologicalProcess,biolink:GrossAnatomicalStructure,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:located_in,biolink:PathologicalProcess,biolink:AnatomicalEntity,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:coexists_with,biolink:PathologicalProcess,biolink:DiseaseOrPhenotypicFeature,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:occurs_in,biolink:PathologicalProcess,biolink:Cohort,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:causes,biolink:PathologicalProcess,biolink:PhenotypicFeature,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:affects,biolink:PathologicalProcess,biolink:Phenomenon,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:located_in,biolink:DiseaseOrPhenotypicFeature,biolink:AnatomicalEntity,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:coexists_with,biolink:DiseaseOrPhenotypicFeature,biolink:PathologicalProcess,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:coexists_with,biolink:DiseaseOrPhenotypicFeature,biolink:PhenotypicFeature,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:coexists_with,biolink:PhysiologicalProcess,biolink:Disease,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:located_in,biolink:PhysiologicalProcess,biolink:GrossAnatomicalStructure,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:causes,biolink:PhysiologicalProcess,biolink:PhysiologicalProcess,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:occurs_in,biolink:PhysiologicalProcess,biolink:Cohort,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:produces,biolink:PhysiologicalProcess,biolink:Protein,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:close_match,biolink:Device,biolink:SmallMolecule,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:close_match,biolink:Device,biolink:Device,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:related_to,biolink:Cohort,biolink:Procedure,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:has_part,biolink:Cohort,biolink:AnatomicalEntity,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:has_part,biolink:Cohort,biolink:SmallMolecule,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:related_to,biolink:OrganismAttribute,biolink:Disease,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:located_in,biolink:BiologicalEntity,biolink:Disease,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:affects,biolink:BiologicalEntity,biolink:GrossAnatomicalStructure,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:derives_from,biolink:BiologicalEntity,biolink:SmallMolecule,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:affects,biolink:BiologicalEntity,biolink:BiologicalEntity,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:related_to,biolink:BiologicalEntity,biolink:BiologicalEntity,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:coexists_with,biolink:BiologicalEntity,biolink:Protein,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:produces,biolink:Phenomenon,biolink:SmallMolecule,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:causes,biolink:Phenomenon,biolink:Disease,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:coexists_with,biolink:Phenomenon,biolink:Phenomenon,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:coexists_with,biolink:Phenomenon,biolink:PhenotypicFeature,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:affects,biolink:NucleicAcidEntity,biolink:Disease,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:affects,biolink:NucleicAcidEntity,biolink:SmallMolecule,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:has_part,biolink:NucleicAcidEntity,biolink:Gene,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:derives_from,biolink:NucleicAcidEntity,biolink:Gene,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:coexists_with,biolink:NucleicAcidEntity,biolink:Polypeptide,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:coexists_with,biolink:NucleicAcidEntity,biolink:NucleicAcidEntity,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:affects,biolink:NucleicAcidEntity,biolink:MolecularActivity,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:coexists_with,biolink:NucleicAcidEntity,biolink:Protein,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:affects,biolink:NucleicAcidEntity,biolink:PhysiologicalProcess,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:affects,biolink:Drug,biolink:PathologicalProcess,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:coexists_with,biolink:Protein,biolink:Polypeptide,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:coexists_with,biolink:Protein,biolink:NucleicAcidEntity,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:treats_or_applied_or_studied_to_treat,biolink:SmallMolecule,biolink:PhenotypicFeature,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:affects,biolink:MolecularActivity,biolink:Gene,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:located_in,biolink:Gene,biolink:AnatomicalEntity,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:has_part,biolink:Cell,biolink:Gene,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:has_part,biolink:Gene,biolink:SmallMolecule,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:affects,biolink:SmallMolecule,biolink:NucleicAcidEntity,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:affected_by,biolink:Protein,biolink:NucleicAcidEntity,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:related_to,biolink:Disease,biolink:Disease,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:related_to,biolink:Protein,biolink:Disease,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:related_to,biolink:PhenotypicFeature,biolink:Disease,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:has_part,biolink:CellularComponent,biolink:Gene,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:located_in,biolink:AnatomicalEntity,biolink:AnatomicalEntity,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:affects,biolink:Protein,biolink:SmallMolecule,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:affects,biolink:SmallMolecule,biolink:AnatomicalEntity,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:located_in,biolink:Protein,biolink:GrossAnatomicalStructure,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:affects,biolink:Protein,biolink:GrossAnatomicalStructure,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:affects,biolink:Protein,biolink:MolecularActivity,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:related_to,biolink:Gene,biolink:Cell,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:affects,biolink:Drug,biolink:Disease,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:located_in,biolink:Disease,biolink:AnatomicalEntity,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:located_in,biolink:PhenotypicFeature,biolink:GrossAnatomicalStructure,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:located_in,biolink:PhenotypicFeature,biolink:AnatomicalEntity,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:affects,biolink:NucleicAcidEntity,biolink:Gene,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:affects,biolink:Polypeptide,biolink:CellularComponent,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:affects,biolink:Polypeptide,biolink:Polypeptide,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:affects,biolink:SmallMolecule,biolink:Protein,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:treats_or_applied_or_studied_to_treat,biolink:Drug,biolink:PhenotypicFeature,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:has_part,biolink:GrossAnatomicalStructure,biolink:Protein,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:has_part,biolink:Disease,biolink:GrossAnatomicalStructure,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:located_in,biolink:AnatomicalEntity,biolink:GrossAnatomicalStructure,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:causes,biolink:SmallMolecule,biolink:PhenotypicFeature,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:has_part,biolink:Disease,biolink:Disease,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:located_in,biolink:Gene,biolink:Cell,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:affects,biolink:SmallMolecule,biolink:Polypeptide,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:affects,biolink:Gene,biolink:Protein,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:affects,biolink:SmallMolecule,biolink:CellularComponent,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:located_in,biolink:SmallMolecule,biolink:AnatomicalEntity,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:has_part,biolink:GrossAnatomicalStructure,biolink:GrossAnatomicalStructure,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:has_part,biolink:AnatomicalEntity,biolink:AnatomicalEntity,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:related_to,biolink:PhenotypicFeature,biolink:PhenotypicFeature,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:related_to,biolink:Disease,biolink:Protein,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:located_in,biolink:Gene,biolink:CellularComponent,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:has_part,biolink:Polypeptide,biolink:SmallMolecule,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
BioThings SEMMEDDB API,biolink:has_part,biolink:Cell,biolink:Protein,https://api.bte.ncats.io/v1/smartapi/1d288b3a3caf75d541ffaae3aab386c8/query
